"id","n","data_q","fit_q","algo","rep","logZ","eps","iters","secs","status"
"n300_d2_f2_rpm_r12",300,2,2,"RE-pcnmala",12,-207.478325027204,1,27,1728.84533786774,"ok"
"n300_d2_f2_rpm_r13",300,2,2,"RE-pcnmala",13,-209.145253335806,1,26,1760.36052489281,"ok"
"n300_d2_f2_rpm_r14",300,2,2,"RE-pcnmala",14,-209.440237324541,1,27,2001.77153015137,"ok"
"n300_d2_f2_rpm_r15",300,2,2,"RE-pcnmala",15,-209.677805306979,1,27,1665.35719704628,"ok"
"n300_d2_f2_rpm_r16",300,2,2,"RE-pcnmala",16,-208.777375034574,1,26,1708.76186513901,"ok"
"n300_d2_f2_rpm_r17",300,2,2,"RE-pcnmala",17,-208.144596204384,1,27,1992.77236390114,"ok"
"n300_d2_f2_rpm_r18",300,2,2,"RE-pcnmala",18,-209.078504925009,1,27,1945.0286719799,"ok"
"n300_d2_f2_rpm_r19",300,2,2,"RE-pcnmala",19,-206.155444928808,1,28,2034.76123189926,"ok"
"n300_d2_f2_rpm_r20",300,2,2,"RE-pcnmala",20,-208.200193005576,1,27,1741.57089710236,"ok"
"n300_d2_f2_rpm_r21",300,2,2,"RE-pcnmala",21,-207.326012374572,1,28,1987.93861484528,"ok"
"n300_d2_f2_rpm_r22",300,2,2,"RE-pcnmala",22,-208.815121742254,1,27,1693.54144001007,"ok"
"n300_d2_f2_rpm_r23",300,2,2,"RE-pcnmala",23,-208.837938571211,1,27,1620.03995585442,"ok"
"n300_d2_f2_rpm_r24",300,2,2,"RE-pcnmala",24,-208.431048341904,1,28,2026.7538869381,"ok"
"n300_d2_f2_rpm_r25",300,2,2,"RE-pcnmala",25,-209.506886087257,1,28,1949.73499393463,"ok"
"n300_d2_f2_rpm_r26",300,2,2,"RE-pcnmala",26,-206.955766009871,1,27,1647.07607102394,"ok"
"n300_d2_f2_rpm_r27",300,2,2,"RE-pcnmala",27,-206.133954324584,1,28,1999.25798201561,"ok"
"n300_d2_f2_rpm_r28",300,2,2,"RE-pcnmala",28,-209.413330834044,1,27,1992.05315589905,"ok"
"n300_d2_f2_rpm_r29",300,2,2,"RE-pcnmala",29,-207.660693068474,1,26,1381.88874006271,"ok"
"n300_d2_f2_rpm_r30",300,2,2,"RE-pcnmala",30,-207.791445570542,1,27,1996.99168014526,"ok"
"n300_d3_f3_abc_r01",300,3,3,"ABC-SMC",1,-313.9945287602,1,28,65.3717038631439,"ok"
"n300_d3_f3_abc_r02",300,3,3,"ABC-SMC",2,-293.91364338804,1,22,44.8006749153137,"ok"
"n300_d3_f3_abc_r03",300,3,3,"ABC-SMC",3,-312.357920847156,1,24,51.6216080188751,"ok"
"n300_d3_f3_abc_r04",300,3,3,"ABC-SMC",4,-307.418575312923,1,18,38.1130678653717,"ok"
"n300_d3_f3_abc_r05",300,3,3,"ABC-SMC",5,-316.367977256139,1,23,48.5340230464935,"ok"
"n300_d3_f3_abc_r06",300,3,3,"ABC-SMC",6,-314.915871606432,1,26,59.6030399799347,"ok"
"n300_d3_f3_abc_r07",300,3,3,"ABC-SMC",7,-309.924776714158,1,23,44.6870219707489,"ok"
"n300_d3_f3_abc_r08",300,3,3,"ABC-SMC",8,-310.119286082707,1,22,45.0294201374054,"ok"
"n300_d3_f3_abc_r09",300,3,3,"ABC-SMC",9,-308.063526261887,1,25,53.0180292129517,"ok"
"n300_d3_f3_abc_r10",300,3,3,"ABC-SMC",10,-311.675114511888,1,23,52.7202060222626,"ok"
"n300_d3_f3_abc_r11",300,3,3,"ABC-SMC",11,-311.965054704894,1,27,58.9757630825043,"ok"
"n300_d3_f3_abc_r12",300,3,3,"ABC-SMC",12,-313.670136161104,1,20,43.1354310512543,"ok"
"n300_d3_f3_abc_r13",300,3,3,"ABC-SMC",13,-310.254688702459,1,25,51.1229588985443,"ok"
"n300_d3_f3_abc_r14",300,3,3,"ABC-SMC",14,-313.431145781138,1,28,59.2146670818329,"ok"
"n300_d3_f3_abc_r15",300,3,3,"ABC-SMC",15,-309.566091341005,1,27,58.7483019828796,"ok"
"n300_d3_f3_abc_r16",300,3,3,"ABC-SMC",16,-310.644609787323,1,25,50.7784581184387,"ok"
"n300_d3_f3_abc_r17",300,3,3,"ABC-SMC",17,-307.489084515487,1,26,53.2734160423279,"ok"
"n300_d3_f3_abc_r18",300,3,3,"ABC-SMC",18,-314.747592495172,1,27,58.7589571475983,"ok"
"n300_d3_f3_abc_r19",300,3,3,"ABC-SMC",19,-312.046494422297,1,25,51.135470867157,"ok"
"n300_d3_f3_abc_r20",300,3,3,"ABC-SMC",20,-297.412742908439,1,23,46.2625198364258,"ok"
"n300_d3_f3_abc_r21",300,3,3,"ABC-SMC",21,-318.964249943442,1,21,45.49600481987,"ok"
"n300_d3_f3_abc_r22",300,3,3,"ABC-SMC",22,-311.758100442322,1,29,65.5476610660553,"ok"
"n300_d3_f3_abc_r23",300,3,3,"ABC-SMC",23,-315.004577096688,1,27,59.0652229785919,"ok"
"n300_d3_f3_abc_r24",300,3,3,"ABC-SMC",24,-309.862797497957,1,24,51.6910221576691,"ok"
"n300_d3_f3_abc_r25",300,3,3,"ABC-SMC",25,-315.137870603488,1,25,54.0676419734955,"ok"
"n300_d3_f3_abc_r26",300,3,3,"ABC-SMC",26,-311.487523781486,1,19,37.6313281059265,"ok"
"n300_d3_f3_abc_r27",300,3,3,"ABC-SMC",27,-317.589857635127,1,22,44.8668720722198,"ok"
"n300_d3_f3_abc_r28",300,3,3,"ABC-SMC",28,-309.298591513458,1,25,53.0603010654449,"ok"
"n300_d3_f3_abc_r29",300,3,3,"ABC-SMC",29,-320.54944232515,1,23,46.0484549999237,"ok"
"n300_d3_f3_abc_r30",300,3,3,"ABC-SMC",30,-307.563897545913,1,19,37.8580009937286,"ok"
"n300_d3_f3_reg_r01",300,3,3,"RE-gaussian",1,-217.122464105719,1,23,958.122626066208,"ok"
"n300_d3_f3_reg_r02",300,3,3,"RE-gaussian",2,-217.043262536019,1,23,986.395808935165,"ok"
"n300_d3_f3_reg_r03",300,3,3,"RE-gaussian",3,-217.032635515423,1,23,962.327949047089,"ok"
"n300_d3_f3_reg_r04",300,3,3,"RE-gaussian",4,-217.322130073826,1,23,975.52095913887,"ok"
"n300_d3_f3_reg_r05",300,3,3,"RE-gaussian",5,-217.082401644231,1,23,891.323275089264,"ok"
"n300_d3_f3_reg_r06",300,3,3,"RE-gaussian",6,-217.297269619351,1,24,1101.84837722778,"ok"
"n300_d3_f3_reg_r07",300,3,3,"RE-gaussian",7,-217.418359345617,1,22,907.483813047409,"ok"
"n300_d3_f3_reg_r08",300,3,3,"RE-gaussian",8,-217.935478948511,1,23,926.013195037842,"ok"
"n300_d3_f3_reg_r09",300,3,3,"RE-gaussian",9,-217.240570965578,1,23,932.279854059219,"ok"
"n300_d3_f3_reg_r10",300,3,3,"RE-gaussian",10,-216.922283984964,1,22,911.422763109207,"ok"
"n300_d3_f3_reg_r11",300,3,3,"RE-gaussian",11,-217.670976496169,1,23,933.216264009476,"ok"
"n300_d3_f3_reg_r12",300,3,3,"RE-gaussian",12,-217.179985946003,1,23,929.515863895416,"ok"
"n300_d3_f3_reg_r13",300,3,3,"RE-gaussian",13,-217.025050134888,1,22,910.538694143295,"ok"
"n300_d3_f3_reg_r14",300,3,3,"RE-gaussian",14,-217.325608946874,1,23,1086.00892901421,"ok"
"n300_d3_f3_reg_r15",300,3,3,"RE-gaussian",15,-218.184874933941,1,23,925.730132102966,"ok"
"n300_d3_f3_reg_r16",300,3,3,"RE-gaussian",16,-216.922765006585,1,22,907.63096499443,"ok"
"n300_d3_f3_reg_r17",300,3,3,"RE-gaussian",17,-216.288260638233,1,23,911.462556123734,"ok"
"n300_d3_f3_reg_r18",300,3,3,"RE-gaussian",18,-217.256429304201,1,23,923.496518135071,"ok"
"n300_d3_f3_reg_r19",300,3,3,"RE-gaussian",19,-217.499753560848,1,22,909.127903938293,"ok"
"n300_d3_f3_reg_r20",300,3,3,"RE-gaussian",20,-216.884560601667,1,24,950.381110191345,"ok"
"n300_d3_f3_reg_r21",300,3,3,"RE-gaussian",21,-217.029669397141,1,23,1100.69209599495,"ok"
"n300_d3_f3_reg_r22",300,3,3,"RE-gaussian",22,-218.075864257062,1,23,924.643416881561,"ok"
"n300_d3_f3_reg_r23",300,3,3,"RE-gaussian",23,-217.036210139352,1,23,932.093481063843,"ok"
"n300_d3_f3_reg_r24",300,3,3,"RE-gaussian",24,-216.933596557458,1,23,929.994480848312,"ok"
"n300_d3_f3_reg_r25",300,3,3,"RE-gaussian",25,-217.525733977058,1,23,957.834280967712,"ok"
"n300_d3_f3_reg_r26",300,3,3,"RE-gaussian",26,-216.74792743157,1,22,946.801594018936,"ok"
"n300_d3_f3_reg_r27",300,3,3,"RE-gaussian",27,-217.906747438852,1,23,972.408228158951,"ok"
"n300_d3_f3_reg_r28",300,3,3,"RE-gaussian",28,-216.988957318811,1,22,963.822446107864,"ok"
"n300_d3_f3_reg_r29",300,3,3,"RE-gaussian",29,-216.939719059603,1,23,979.344208002091,"ok"
"n300_d3_f3_reg_r30",300,3,3,"RE-gaussian",30,-217.479638382027,1,23,995.133967161179,"ok"
"n300_d3_f3_rpm_r01",300,3,3,"RE-pcnmala",1,-219.353478134153,1,25,1849.06502604485,"ok"
"n300_d3_f3_rpm_r02",300,3,3,"RE-pcnmala",2,-220.643282099094,1,25,1916.1836578846,"ok"
"n300_d3_f3_rpm_r03",300,3,3,"RE-pcnmala",3,-219.054132839849,1,27,1945.54966688156,"ok"
"n300_d3_f3_rpm_r04",300,3,3,"RE-pcnmala",4,-220.586662690944,1,25,1779.65788698196,"ok"
"n300_d3_f3_rpm_r05",300,3,3,"RE-pcnmala",5,-220.152123576623,1,25,1894.36146712303,"ok"
"n300_d3_f3_rpm_r06",300,3,3,"RE-pcnmala",6,-221.003470868851,1,25,1656.19608020782,"ok"
"n300_d3_f3_rpm_r07",300,3,3,"RE-pcnmala",7,-220.13961600568,1,25,1761.92594599724,"ok"
"n300_d3_f3_rpm_r08",300,3,3,"RE-pcnmala",8,-219.892460751951,1,26,2052.852643013,"ok"
"n300_d3_f3_rpm_r09",300,3,3,"RE-pcnmala",9,-219.435115798603,1,25,2069.25423908234,"ok"
"n300_d3_f3_rpm_r10",300,3,3,"RE-pcnmala",10,-220.019557003947,1,26,1844.8919210434,"ok"
"n300_d3_f3_rpm_r11",300,3,3,"RE-pcnmala",11,-221.73011518483,1,25,1666.45420598984,"ok"
"n300_d3_f3_rpm_r12",300,3,3,"RE-pcnmala",12,-219.59725247303,1,26,1567.34894609451,"ok"
"n300_d3_f3_rpm_r13",300,3,3,"RE-pcnmala",13,-219.872495515044,1,26,2109.2705540657,"ok"
"n300_d3_f3_rpm_r14",300,3,3,"RE-pcnmala",14,-219.649864822127,1,26,2109.21918797493,"ok"
"n300_d3_f3_rpm_r15",300,3,3,"RE-pcnmala",15,-220.853227453092,1,26,2155.7757370472,"ok"
"n300_d3_f3_rpm_r16",300,3,3,"RE-pcnmala",16,-220.613056485662,1,25,1750.24171710014,"ok"
"n300_d3_f3_rpm_r17",300,3,3,"RE-pcnmala",17,-219.632871596655,1,25,1776.87898278236,"ok"
"n300_d3_f3_rpm_r18",300,3,3,"RE-pcnmala",18,-219.869807534448,1,26,2242.4010219574,"ok"
"n300_d3_f3_rpm_r19",300,3,3,"RE-pcnmala",19,-219.773917624563,1,26,2028.95445299149,"ok"
"n300_d3_f3_rpm_r20",300,3,3,"RE-pcnmala",20,-220.480757084982,1,25,2673.85943198204,"ok"
"n300_d3_f3_rpm_r21",300,3,3,"RE-pcnmala",21,-219.458053269688,1,25,2564.58100509644,"ok"
"n300_d3_f3_rpm_r22",300,3,3,"RE-pcnmala",22,-219.473994553946,1,25,2290.08192586899,"ok"
"n300_d3_f3_rpm_r23",300,3,3,"RE-pcnmala",23,-220.713467228998,1,25,2372.60307002068,"ok"
"n300_d3_f3_rpm_r24",300,3,3,"RE-pcnmala",24,-219.346495968699,1,26,2585.15933799744,"ok"
"n300_d3_f3_rpm_r25",300,3,3,"RE-pcnmala",25,-220.328759306055,1,25,2537.70139217377,"ok"
"n300_d3_f3_rpm_r26",300,3,3,"RE-pcnmala",26,-219.677970657952,1,25,2405.10245013237,"ok"
"n300_d3_f3_rpm_r27",300,3,3,"RE-pcnmala",27,-221.600483921689,1,24,1760.74594116211,"ok"
"n300_d3_f3_rpm_r28",300,3,3,"RE-pcnmala",28,-219.424273106462,1,25,1534.89574408531,"ok"
"n300_d3_f3_rpm_r29",300,3,3,"RE-pcnmala",29,-220.921958221864,1,25,1872.43152809143,"ok"
"n300_d3_f3_rpm_r30",300,3,3,"RE-pcnmala",30,-219.810859765364,1,26,2018.55730199814,"ok"
"n300_d4_f4_abc_r01",300,4,4,"ABC-SMC",1,-1121.66479801468,1,32,79.4857790470123,"ok"
"n300_d4_f4_abc_r02",300,4,4,"ABC-SMC",2,-1107.96459006858,1,35,80.1213700771332,"ok"
"n300_d4_f4_abc_r03",300,4,4,"ABC-SMC",3,-1121.52016648627,1,31,69.2483661174774,"ok"
"n300_d4_f4_abc_r04",300,4,4,"ABC-SMC",4,-1095.00206876791,1,25,56.1749441623688,"ok"
"n300_d4_f4_abc_r05",300,4,4,"ABC-SMC",5,-1125.27732947873,1,39,86.3416759967804,"ok"
"n300_d4_f4_abc_r06",300,4,4,"ABC-SMC",6,-1077.11434954106,1,28,61.8388569355011,"ok"
"n300_d4_f4_abc_r07",300,4,4,"ABC-SMC",7,-1160.08076277354,1,18,39.0334169864655,"ok"
"n300_d4_f4_abc_r08",300,4,4,"ABC-SMC",8,-1101.70965727676,1,14,28.5333249568939,"ok"
"n300_d4_f4_abc_r09",300,4,4,"ABC-SMC",9,-1099.28270478773,1,30,71.2867929935455,"ok"
"n300_d4_f4_abc_r10",300,4,4,"ABC-SMC",10,-1102.52987441622,1,28,64.3289380073547,"ok"
"n300_d4_f4_abc_r11",300,4,4,"ABC-SMC",11,-1121.63224064447,1,25,57.4930808544159,"ok"
"n300_d4_f4_abc_r12",300,4,4,"ABC-SMC",12,-1081.31276249284,1,27,67.3362481594086,"ok"
"n300_d4_f4_abc_r13",300,4,4,"ABC-SMC",13,-1107.84045773445,1,33,84.7177078723907,"ok"
"n300_d4_f4_abc_r14",300,4,4,"ABC-SMC",14,-1067.25861496932,1,21,50.1097459793091,"ok"
"n300_d4_f4_abc_r15",300,4,4,"ABC-SMC",15,-1107.94802721916,1,27,59.6658039093018,"ok"
"n300_d4_f4_abc_r16",300,4,4,"ABC-SMC",16,-1097.10186178813,1,30,74.5671911239624,"ok"
"n300_d4_f4_abc_r17",300,4,4,"ABC-SMC",17,-1147.84708594372,1,25,61.8715851306915,"ok"
"n300_d4_f4_abc_r18",300,4,4,"ABC-SMC",18,-1126.39439735766,1,37,91.3382170200348,"ok"
"n300_d4_f4_abc_r19",300,4,4,"ABC-SMC",19,-1118.68528154298,1,29,66.0660130977631,"ok"
"n300_d4_f4_abc_r20",300,4,4,"ABC-SMC",20,-1147.87866750924,1,14,31.2712109088898,"ok"
"n300_d4_f4_abc_r21",300,4,4,"ABC-SMC",21,-1089.18740334207,1,25,60.247435092926,"ok"
"n300_d4_f4_abc_r22",300,4,4,"ABC-SMC",22,-1126.32954448028,1,15,37.0656700134277,"ok"
"n300_d4_f4_abc_r23",300,4,4,"ABC-SMC",23,-1122.04530151854,1,17,38.9923920631409,"ok"
"n300_d4_f4_abc_r24",300,4,4,"ABC-SMC",24,-1103.93389962449,1,41,107.776263952255,"ok"
"n300_d4_f4_abc_r25",300,4,4,"ABC-SMC",25,-1117.012330275,1,13,28.8385879993439,"ok"
"n300_d4_f4_abc_r26",300,4,4,"ABC-SMC",26,-1126.4570063818,1,27,68.2553639411926,"ok"
"n300_d4_f4_abc_r27",300,4,4,"ABC-SMC",27,-1114.58593016812,1,32,77.7819390296936,"ok"
"n300_d4_f4_abc_r28",300,4,4,"ABC-SMC",28,-1137.55326594543,1,20,41.6101078987122,"ok"
"n300_d4_f4_abc_r29",300,4,4,"ABC-SMC",29,-1103.28042143576,1,24,52.5589570999146,"ok"
"n300_d4_f4_abc_r30",300,4,4,"ABC-SMC",30,-1109.21049384264,1,24,56.6640310287476,"ok"
"n300_d4_f4_reg_r01",300,4,4,"RE-gaussian",1,-298.436554240192,1,39,2129.01237416267,"ok"
"n300_d4_f4_reg_r02",300,4,4,"RE-gaussian",2,-301.194618050768,1,40,2124.12553787231,"ok"
"n300_d4_f4_reg_r03",300,4,4,"RE-gaussian",3,-298.502862637201,1,40,2097.27320981026,"ok"
"n300_d4_f4_reg_r04",300,4,4,"RE-gaussian",4,-296.183395755325,1,37,1928.97639298439,"ok"
"n300_d4_f4_reg_r05",300,4,4,"RE-gaussian",5,-295.720765793262,1,37,1674.81706094742,"ok"
"n300_d4_f4_reg_r06",300,4,4,"RE-gaussian",6,-293.432643850577,1,37,2333.51331114769,"ok"
"n300_d4_f4_reg_r07",300,4,4,"RE-gaussian",7,-296.876747821543,1,38,2411.4497089386,"ok"
"n300_d4_f4_reg_r08",300,4,4,"RE-gaussian",8,-298.836199682844,1,39,2679.76096010208,"ok"
"n300_d4_f4_reg_r09",300,4,4,"RE-gaussian",9,-297.070504512966,1,38,2343.42331504822,"ok"
"n300_d4_f4_reg_r10",300,4,4,"RE-gaussian",10,-297.254068859958,1,38,2311.22314715385,"ok"
"n300_d4_f4_reg_r11",300,4,4,"RE-gaussian",11,-294.632824600182,1,39,2623.35052394867,"ok"
"n300_d4_f4_reg_r12",300,4,4,"RE-gaussian",12,-295.744818662129,1,38,2415.98621582985,"ok"
"n300_d4_f4_reg_r13",300,4,4,"RE-gaussian",13,-288.814470592395,1,37,2263.93819999695,"ok"
"n300_d4_f4_reg_r14",300,4,4,"RE-gaussian",14,-300.029610493187,1,39,2385.614757061,"ok"
"n300_d4_f4_reg_r15",300,4,4,"RE-gaussian",15,-298.157490869832,1,39,2296.81371307373,"ok"
"n300_d4_f4_reg_r16",300,4,4,"RE-gaussian",16,-294.657817844034,1,36,1992.49187207222,"ok"
"n300_d4_f4_reg_r17",300,4,4,"RE-gaussian",17,-295.632657606144,1,38,2316.42508387566,"ok"
"n300_d4_f4_reg_r18",300,4,4,"RE-gaussian",18,-299.9407821322,1,39,2528.48758792877,"ok"
"n300_d4_f4_reg_r19",300,4,4,"RE-gaussian",19,-298.067545696077,1,39,2275.67920088768,"ok"
"n300_d4_f4_reg_r20",300,4,4,"RE-gaussian",20,-293.631087044306,1,38,2295.20362496376,"ok"
"n300_d4_f4_reg_r21",300,4,4,"RE-gaussian",21,-297.194838421457,1,38,2256.85720992088,"ok"
"n300_d4_f4_reg_r22",300,4,4,"RE-gaussian",22,-293.731584888072,1,37,2201.2015440464,"ok"
"n300_d4_f4_reg_r23",300,4,4,"RE-gaussian",23,-298.467713168455,1,39,2217.05460119247,"ok"
"n300_d4_f4_reg_r24",300,4,4,"RE-gaussian",24,-298.642464363797,1,38,2249.06210803986,"ok"
"n300_d4_f4_reg_r25",300,4,4,"RE-gaussian",25,-299.4877332168,1,38,2340.00471782684,"ok"
"n300_d4_f4_reg_r26",300,4,4,"RE-gaussian",26,-301.690926739536,1,39,2554.56932520866,"ok"
"n300_d4_f4_reg_r27",300,4,4,"RE-gaussian",27,-296.879468727164,1,38,2300.21749281883,"ok"
"n300_d4_f4_reg_r28",300,4,4,"RE-gaussian",28,-297.479285578316,1,39,2323.81645083427,"ok"
"n300_d4_f4_reg_r29",300,4,4,"RE-gaussian",29,-296.626884261467,1,38,2357.3632440567,"ok"
"n300_d4_f4_reg_r30",300,4,4,"RE-gaussian",30,-294.696284266886,1,38,2331.87511491776,"ok"
"n300_d4_f4_rpm_r01",300,4,4,"RE-pcnmala",1,-311.693229484927,1,45,5252.93786597252,"ok"
"n300_d4_f4_rpm_r02",300,4,4,"RE-pcnmala",2,-301.80128178025,1,46,5219.49510502815,"ok"
"n300_d4_f4_rpm_r03",300,4,4,"RE-pcnmala",3,-306.138620169498,1,43,4088.21091985703,"ok"
"n300_d4_f4_rpm_r04",300,4,4,"RE-pcnmala",4,-300.877426454972,1,43,4428.58352780342,"ok"
"n300_d4_f4_rpm_r05",300,4,4,"RE-pcnmala",5,-306.788476664717,1,45,4902.25430107117,"ok"
"n300_d4_f4_rpm_r06",300,4,4,"RE-pcnmala",6,-303.578731449462,1,46,6487.53697705269,"ok"
"n300_d4_f4_rpm_r07",300,4,4,"RE-pcnmala",7,-299.427000159665,1,42,5731.45726799965,"ok"
"n300_d4_f4_rpm_r08",300,4,4,"RE-pcnmala",8,-300.653517657655,1,44,5797.77981090546,"ok"
"n300_d4_f4_rpm_r09",300,4,4,"RE-pcnmala",9,-302.81984831072,1,45,6895.85456609726,"ok"
"n300_d4_f4_rpm_r10",300,4,4,"RE-pcnmala",10,-303.934267450097,1,44,6677.7851319313,"ok"
"n300_d4_f4_rpm_r11",300,4,4,"RE-pcnmala",11,-302.412064809479,1,44,6691.82964801788,"ok"
"n300_d4_f4_rpm_r12",300,4,4,"RE-pcnmala",12,-308.545526542459,1,46,7016.77825808525,"ok"
"n300_d4_f4_rpm_r13",300,4,4,"RE-pcnmala",13,-304.403129560232,1,46,7468.83849692345,"ok"
"n300_d4_f4_rpm_r14",300,4,4,"RE-pcnmala",14,-307.792879441587,1,43,6937.69532895088,"ok"
"n300_d4_f4_rpm_r15",300,4,4,"RE-pcnmala",15,-307.68948957557,1,45,7545.0965180397,"ok"
"n300_d4_f4_rpm_r16",300,4,4,"RE-pcnmala",16,-304.212857619085,1,43,6738.23444795609,"ok"
"n300_d4_f4_rpm_r17",300,4,4,"RE-pcnmala",17,-304.512528744632,1,44,6235.40304517746,"ok"
"n300_d4_f4_rpm_r18",300,4,4,"RE-pcnmala",18,-306.926250002512,1,44,6522.18297290802,"ok"
"n300_d4_f4_rpm_r19",300,4,4,"RE-pcnmala",19,-311.823493279275,1,45,7106.79628205299,"ok"
"n300_d4_f4_rpm_r20",300,4,4,"RE-pcnmala",20,-308.477750462512,1,43,5097.60328698158,"ok"
"n300_d4_f4_rpm_r21",300,4,4,"RE-pcnmala",21,-305.486645184509,1,42,5163.93958187103,"ok"
"n300_d4_f4_rpm_r22",300,4,4,"RE-pcnmala",22,-308.029954251858,1,45,6173.36898589134,"ok"
"n300_d4_f4_rpm_r23",300,4,4,"RE-pcnmala",23,-307.71679232625,1,43,6050.6531021595,"ok"
"n300_d4_f4_rpm_r24",300,4,4,"RE-pcnmala",24,-303.160909422907,1,47,6880.64498496056,"ok"
"n300_d4_f4_rpm_r25",300,4,4,"RE-pcnmala",25,-305.642307670798,1,44,5981.05879402161,"ok"
"n300_d4_f4_rpm_r26",300,4,4,"RE-pcnmala",26,-309.764607662739,1,46,6504.19925093651,"ok"
"n300_d4_f4_rpm_r27",300,4,4,"RE-pcnmala",27,-300.407360552684,1,47,6430.23615384102,"ok"
"n300_d4_f4_rpm_r28",300,4,4,"RE-pcnmala",28,-307.217410382231,1,44,5108.31598997116,"ok"
"n300_d4_f4_rpm_r29",300,4,4,"RE-pcnmala",29,-307.175810383603,1,44,4833.1128180027,"ok"
"n300_d4_f4_rpm_r30",300,4,4,"RE-pcnmala",30,-302.599302298127,1,46,5331.86159992218,"ok"
